area,standard,question_type,question,reason,round
MS-PS2,MS-PS2-3,recall,What does the term 'electric charge' mean?,fk_grade=2.3_out_of_band,9
MS-PS3,MS-PS3-2,conceptual,Why does a roller coaster car have more gravitational potential energy at the top of a hill than at the bottom?,fk_grade=10.6_out_of_band,9
MS-PS4,MS-PS4-3,recall,What is 'noise' in the context of signal transmission?,fk_grade=5.0_out_of_band,9
MS-PS4,MS-PS4-3,recall,Why are digital signals considered more reliable than analog signals when noise is introduced?,fk_grade=12.6_out_of_band,9
MS-PS4,MS-PS4-3,recall,What are the two values used to represent information in a binary digital signal?,fk_grade=10.9_out_of_band,9
MS-PS4,MS-PS4-3,recall,What is the term for the loss of quality or accuracy that can happen to an analog signal over a long transmission distance?,fk_grade=11.8_out_of_band,9
MS-PS4,MS-PS4-3,recall,What does the word 'encode' mean when talking about transmitting information?,fk_grade=9.1_out_of_band,9
MS-PS4,MS-PS4-3,recall,What is one example of a technology that transmits information using digital signals?,fk_grade=13.1_out_of_band,9
MS-PS4,MS-PS4-3,recall,What is an example of an analog signal used in everyday technology?,fk_grade=10.7_out_of_band,9
MS-LS1,MS-LS1-3,recall,What is a tissue?,fk_grade=0.7_out_of_band,9
MS-LS1,MS-LS1-3,recall,What is an organ?,fk_grade=0.7_out_of_band,9
MS-LS1,MS-LS1-3,recall,What is an organ system?,fk_grade=2.9_out_of_band,9
MS-LS1,MS-LS1-3,recall,What is the correct order of organization from smallest to largest in the human body?,fk_grade=9.9_out_of_band,9
MS-LS1,MS-LS1-3,recall,What is the role of the nervous system in the body?,fk_grade=3.7_out_of_band,9
MS-LS1,MS-LS1-3,recall,What does the muscular system do for the body?,fk_grade=5.0_out_of_band,9
MS-LS2,MS-LS2-3,recall,What is a food web?,fk_grade=-1.8_out_of_band,9
MS-LS2,MS-LS2-3,recall,What is the water cycle?,fk_grade=2.9_out_of_band,9
MS-LS2,MS-LS2-3,recall,What is the carbon cycle?,fk_grade=2.9_out_of_band,9
MS-LS2,MS-LS2-3,recall,What is photosynthesis?,fk_grade=13.1_out_of_band,9
MS-LS2,MS-LS2-3,recall,What is cellular respiration?,fk_grade=12.5_out_of_band,9
MS-LS2,MS-LS2-3,recall,What does the term 'trophic level' mean?,fk_grade=2.3_out_of_band,9
MS-LS3,MS-LS3-1,recall,What is a mutation?,fk_grade=3.7_out_of_band,9
MS-LS3,MS-LS3-1,recall,Where are genes located inside a cell?,fk_grade=4.0_out_of_band,9
MS-LS3,MS-LS3-1,recall,What is a protein?,fk_grade=0.7_out_of_band,9
MS-LS3,MS-LS3-1,recall,What does it mean when a mutation is called 'neutral'?,fk_grade=3.7_out_of_band,9
MS-LS3,MS-LS3-1,recall,What is a chromosome?,fk_grade=3.7_out_of_band,9
MS-LS3,MS-LS3-1,recall,What are the building blocks that make up a protein?,fk_grade=2.5_out_of_band,9
MS-LS3,MS-LS3-1,recall,Can a mutation ever be beneficial to an organism?,fk_grade=11.5_out_of_band,9
MS-LS3,MS-LS3-1,recall,What part of the DNA molecule makes up a gene?,fk_grade=4.8_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,Why do offspring produced by asexual reproduction have identical genetic information to their parent?,fk_grade=16.0_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,Why does sexual reproduction produce offspring that are not identical to either parent?,fk_grade=12.2_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,Why might a population that reproduces sexually be better able to survive a new disease than one that reproduces asexually?,fk_grade=15.2_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,How does fertilization contribute to genetic variation in sexually reproducing organisms?,fk_grade=22.0_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,Why does a strawberry plant grown from a runner (a stem that sprouts a new plant) look exactly like the original plant?,fk_grade=9.1_out_of_band,9
MS-LS3,MS-LS3-2,conceptual,Why can bacteria reproduce very quickly but still have less genetic variation than animals that reproduce sexually?,fk_grade=16.0_out_of_band,9
MS-LS4,MS-LS4-3,recall,What is an embryo?,fk_grade=3.7_out_of_band,9
MS-LS4,MS-LS4-3,recall,What is embryology?,fk_grade=13.1_out_of_band,9
MS-LS4,MS-LS4-3,recall,What is comparative embryology?,fk_grade=18.4_out_of_band,9
MS-LS4,MS-LS4-3,recall,What are homologous structures?,fk_grade=9.6_out_of_band,9
MS-LS4,MS-LS4-3,recall,Why do scientists compare embryos instead of just looking at fully grown adult animals when studying evolution?,fk_grade=13.9_out_of_band,9
MS-LS4,MS-LS4-3,recall,What does it mean when two different species have very similar-looking embryos?,fk_grade=10.7_out_of_band,9
MS-LS4,MS-LS4-3,recall,What is a vertebrate?,fk_grade=3.7_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,Why do scientists use anatomical similarities between organisms to figure out how closely related they are?,fk_grade=15.7_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,How can a fossil organism with both reptile and bird features help scientists understand how birds evolved?,fk_grade=10.5_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,"Why do the arm bones of a human, the wing bones of a bat, and the flipper bones of a dolphin look so similar even though they are used for completely different things?",fk_grade=12.7_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,Why does finding the same type of fossil on different continents help scientists understand evolutionary relationships?,fk_grade=15.7_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,"How do analogous structures, like a bird's wing and an insect's wing, show that looking alike doesn't always mean two organisms are closely related?",fk_grade=12.9_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,"Why do embryos of very different animals, like fish, chickens, and humans, look so similar to each other in early development?",fk_grade=13.4_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,How does a vestigial structure provide evidence that a species has changed over time?,fk_grade=9.3_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,Why can scientists use differences in skeletal structure between a fossil organism and a modern organism to infer how much time has passed since they shared a common ancestor?,fk_grade=16.1_out_of_band,9
MS-LS4,MS-LS4-2,conceptual,Why is it important that anatomical evidence and fossil evidence are used together when scientists try to explain evolutionary relationships?,fk_grade=18.2_out_of_band,9
MS-LS4,MS-LS4-1,applied,"A scientist finds fossils of coral reef animals in the middle of a dry desert in Nevada. Using what you know about how fossils form, what can you conclude about what that desert looked like millions of years ago?",fk_grade=9.3_out_of_band,9
MS-LS4,MS-LS4-1,applied,"If you dig through rock layers and find a huge variety of trilobite fossils in the deeper, older layers but zero trilobite fossils in all the newer layers above them, what would you conclude about trilobites?",fk_grade=16.2_out_of_band,9
MS-LS4,MS-LS4-1,applied,"A geologist finds only simple, single-celled organism fossils in the oldest, deepest rock layers, but finds fossils of fish, reptiles, and mammals in progressively newer layers above them. What pattern does this show about life on Earth over time?",fk_grade=11.7_out_of_band,9
MS-ESS1,MS-ESS1-1,recall,What is a lunar eclipse?,fk_grade=2.9_out_of_band,9
MS-ESS1,MS-ESS1-1,recall,How long does it take the moon to complete one full cycle of phases?,fk_grade=4.2_out_of_band,9
MS-ESS1,MS-ESS1-1,recall,What causes the seasons on Earth?,fk_grade=2.5_out_of_band,9
MS-ESS1,MS-ESS1-1,recall,What is a new moon?,fk_grade=-1.8_out_of_band,9
MS-ESS1,MS-ESS1-1,recall,What is a solar eclipse?,fk_grade=2.9_out_of_band,9
MS-ESS2,MS-ESS2-2,recall,What do geologists call the slow movement of tectonic plates that builds mountains over millions of years?,fk_grade=9.1_out_of_band,9
MS-ESS2,MS-ESS2-2,recall,What is a glacier?,fk_grade=0.7_out_of_band,9
MS-ESS2,MS-ESS2-2,recall,What is the difference between a fast geoscience process and a slow one? Give one example of each.,fk_grade=4.3_out_of_band,9
MS-ESS2,MS-ESS2-4,applied,"If you leave a puddle of water on the sidewalk on a hot, sunny day, where does the water go and what part of the water cycle is happening?",fk_grade=11.2_out_of_band,9
MS-ESS2,MS-ESS2-4,applied,Why does water from rain on a steep hillside flow into rivers and streams instead of soaking into the ground the way it might on flat land?,fk_grade=9.8_out_of_band,9
MS-ESS2,MS-ESS2-6,applied,"If you look at a map showing global wind patterns, why do you think winds near the equator tend to blow from east to west rather than straight from south to north?",fk_grade=10.9_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What is an ore?,fk_grade=-2.2_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What geologic process forms coal deposits?,fk_grade=10.4_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What is an aquifer?,fk_grade=3.7_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What is a fossil fuel?,fk_grade=2.9_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,Where does most of the world's petroleum (crude oil) form?,fk_grade=3.7_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What is the water table?,fk_grade=2.9_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What process is responsible for concentrating gold and other precious metals in certain rock formations?,fk_grade=12.3_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What type of rock most commonly contains petroleum and natural gas deposits?,fk_grade=10.7_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,What is the difference between a renewable and a nonrenewable resource?,fk_grade=12.3_out_of_band,9
MS-ESS3,MS-ESS3-1,recall,"What is sediment, and how does it relate to the formation of mineral resources?",fk_grade=9.3_out_of_band,9
MS-ESS3,MS-ESS3-2,conceptual,How does collecting data on where volcanoes have erupted in the past help communities stay safer today?,fk_grade=11.2_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why do engineers have to clearly define the criteria for a design before they start building anything?,fk_grade=11.2_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why do constraints make it harder to find a perfect solution to an engineering problem?,fk_grade=9.1_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,How do scientific principles limit what solutions an engineer can design?,fk_grade=12.3_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why do engineers need to think about impacts on the natural environment when defining a design problem?,fk_grade=11.9_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why is being precise and specific when writing criteria so important for getting a successful solution?,fk_grade=13.5_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,How does a budget constraint affect which design solutions an engineer is allowed to consider?,fk_grade=10.7_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why do criteria and constraints sometimes conflict with each other in a design problem?,fk_grade=9.3_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,How do safety requirements work as constraints in engineering design?,fk_grade=9.6_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why do engineers need to consider potential impacts on people—not just the end users—when defining a design problem?,fk_grade=11.8_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,How does clearly defining criteria help engineers decide whether their finished design is actually successful?,fk_grade=15.4_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why might a design that ignores material constraints fail even if its concept is scientifically sound?,fk_grade=12.0_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,How does identifying all the constraints early in the design process save engineers time and effort later?,fk_grade=11.2_out_of_band,9
MS-ETS1,MS-ETS1-1,conceptual,Why does understanding the relevant scientific principles behind a problem help engineers set more realistic criteria and constraints?,fk_grade=17.0_out_of_band,9
MS-PS1,MS-PS1-3,recall,What is a natural resource?,llm_inappropriate,9
MS-PS2,MS-PS2-3,recall,What is the unit scientists use to measure electric charge?,llm_inappropriate,9
MS-PS4,MS-PS4-2,conceptual,Why does a mirror reflect light instead of absorbing it or letting it pass through?,llm_inappropriate,9
MS-PS4,MS-PS4-2,conceptual,Why does wearing a dark-colored shirt make you feel hotter in the sun than wearing a white shirt?,llm_inappropriate,9
MS-PS4,MS-PS4-2,conceptual,Why do some materials feel warm after sitting in sunlight for a while?,llm_inappropriate,9
MS-PS4,MS-PS4-2,conceptual,Why does frosted glass let light through but still prevent you from seeing clearly through it?,llm_inappropriate,9
MS-LS1,MS-LS1-3,recall,What does the circulatory system do?,llm_inappropriate,9
MS-LS2,MS-LS2-3,recall,What is a producer in an ecosystem?,llm_inappropriate,9
MS-LS2,MS-LS2-3,recall,What is a decomposer?,llm_inappropriate,9
MS-LS2,MS-LS2-3,recall,What is a consumer in an ecosystem?,llm_inappropriate,9
MS-LS4,MS-LS4-3,recall,What are pharyngeal pouches (gill slits) in embryos?,llm_inappropriate,9
MS-LS4,MS-LS4-3,recall,What does the term 'pictorial data' mean in science?,llm_inappropriate,9
MS-ESS2,MS-ESS2-2,recall,What is erosion?,llm_inappropriate,9
MS-ESS3,MS-ESS3-1,recall,What is groundwater?,llm_inappropriate,9
MS-ESS3,MS-ESS3-1,recall,How does plate tectonics affect where metal ore deposits are found?,llm_inappropriate,9
MS-PS1,MS-PS1-3,recall,What natural resource is plastic most commonly made from?,duplicate,9
MS-PS1,MS-PS1-3,recall,What natural resource is rayon made from?,duplicate,9
MS-PS1,MS-PS1-3,recall,What is polyester made from?,duplicate,9
MS-PS2,MS-PS2-3,recall,What happens to the electric force between two charged objects as they get farther apart?,duplicate,9
MS-PS2,MS-PS2-3,recall,"What happens when you bring two like magnetic poles (for example, two north poles) close together?",duplicate,9
MS-PS2,MS-PS2-3,recall,What happens to the magnetic force between two magnets as they are moved closer together?,duplicate,9
MS-PS3,MS-PS3-2,conceptual,Why does a stretched rubber band have more potential energy than a relaxed one?,duplicate,9
MS-PS4,MS-PS4-3,recall,What is an analog signal?,duplicate,9
MS-PS4,MS-PS4-3,recall,What is a digital signal?,duplicate,9
MS-PS4,MS-PS4-3,recall,What does it mean to digitize information?,duplicate,9
MS-PS4,MS-PS4-2,conceptual,Why can you still hear someone talking in the next room even though the sound has to travel through a wall?,duplicate,9
MS-PS4,MS-PS4-2,conceptual,"Why can radio waves pass through the walls of a house, but visible light cannot?",duplicate,9
MS-LS2,MS-LS2-3,recall,What is a nutrient cycle?,duplicate,9
MS-LS2,MS-LS2-3,recall,What is the nitrogen cycle?,duplicate,9
MS-LS2,MS-LS2-3,recall,What is an abiotic factor in an ecosystem?,duplicate,9
MS-LS3,MS-LS3-1,recall,What is the relationship between genes and proteins?,duplicate,9
MS-LS3,MS-LS3-1,recall,What is an example of a harmful mutation?,duplicate,9
MS-LS3,MS-LS3-2,conceptual,How does the process of forming egg and sperm cells lead to genetic variation in offspring?,duplicate,9
MS-LS3,MS-LS3-2,conceptual,Why can two human siblings from the same parents look different from each other?,duplicate,9
MS-LS3,MS-LS3-2,conceptual,Why is it important that egg and sperm cells each carry only half the normal number of chromosomes?,duplicate,9
MS-LS4,MS-LS4-3,recall,What is a common ancestor?,duplicate,9
MS-ESS2,MS-ESS2-2,recall,What is weathering?,duplicate,9
MS-ESS3,MS-ESS3-1,recall,What is a mineral resource?,duplicate,9
MS-PS1,MS-PS1-3,recall,What is a synthetic material?,fk_grade=10.0_out_of_band,10
MS-PS1,MS-PS1-3,recall,What is nylon made from?,fk_grade=0.5_out_of_band,10
MS-PS1,MS-PS1-3,recall,What does the term 'natural resource' mean?,fk_grade=4.0_out_of_band,10
MS-PS1,MS-PS1-3,recall,What natural material was rubber originally made from before synthetic rubber was developed?,fk_grade=15.8_out_of_band,10
MS-PS1,MS-PS1-3,recall,What is synthetic rubber made from?,fk_grade=4.5_out_of_band,10
MS-PS1,MS-PS1-3,recall,What is the name of the process that links small molecules together to form a large synthetic material like plastic?,fk_grade=10.5_out_of_band,10
MS-PS1,MS-PS1-3,recall,What is a monomer?,fk_grade=3.7_out_of_band,10
MS-PS1,MS-PS1-3,recall,What natural resource is used to make glass?,fk_grade=3.8_out_of_band,10
MS-PS1,MS-PS1-3,recall,What natural resource is neoprene (a synthetic rubber used in wetsuits) made from?,fk_grade=9.4_out_of_band,10
MS-PS1,MS-PS1-3,recall,"What is steel, and what natural resources are used to make it?",fk_grade=4.8_out_of_band,10
MS-PS1,MS-PS1-3,recall,"What does 'biodegradable' mean, and why is it important when comparing natural and synthetic materials?",fk_grade=14.6_out_of_band,10
MS-PS1,MS-PS1-1,conceptual,Why do different molecules have different properties even though they are all made of atoms?,fk_grade=9.9_out_of_band,10
MS-PS1,MS-PS1-1,conceptual,Why do atoms bond together to form molecules instead of just staying as separate atoms?,fk_grade=9.9_out_of_band,10
