question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
MS-LS2-081,MS-LS2,MS-LS2-3,recall,What is a nutrient cycle?,"A nutrient cycle is the movement and recycling of chemical elements such as carbon, nitrogen, and phosphorus through the living and nonliving parts of an ecosystem.",claude-4.6-sonnet-thinking,5.24
MS-LS2-082,MS-LS2,MS-LS2-3,recall,What is biomass?,"Biomass is the total mass of living organic matter in a given area or trophic level, and it represents the stored energy available to the next level in a food chain.",claude-4.6-sonnet-thinking,5.25
MS-LS2-083,MS-LS2,MS-LS2-1,conceptual,Why do plants near the edges of a forest grow fuller and bushier than plants deep in the shade of the forest?,"Plants near the forest edge receive more sunlight, which is a key resource for photosynthesis. With more light energy available, those plants can produce more food and grow larger than plants competing for limited light in the shaded interior.",claude-4.6-sonnet-thinking,7.47
MS-LS3-075,MS-LS3,MS-LS3-1,recall,What determines the order of amino acids in a protein?,The sequence of bases in a gene's DNA determines the order of amino acids in a protein. A change in that DNA sequence can change the amino acid order and alter the protein's shape or function.,claude-4.6-sonnet-thinking,8.37
MS-LS3-076,MS-LS3,MS-LS3-1,recall,What type of molecule do genes provide instructions for making?,Genes provide instructions for making proteins. The sequence of DNA bases in a gene acts as a code that directs how amino acids are assembled into a specific protein.,claude-4.6-sonnet-thinking,7.19
MS-LS4-064,MS-LS4,MS-LS4-1,conceptual,Why do some species appear in the fossil record for a long time and then suddenly disappear?,"When a species disappears from the fossil record it likely went extinct, meaning all members of that species died out, often due to drastic environmental changes, loss of food sources, or competition from other organisms.",claude-4.6-sonnet-thinking,8.39
MS-LS4-065,MS-LS4,MS-LS4-1,conceptual,How do scientists use the fossil record to figure out how life on Earth has changed over time?,"Scientists look at which species appear, change, or disappear in different rock layers over time. By comparing fossils from oldest to youngest layers, they can identify patterns showing how body structures and diversity of life have changed throughout Earth's history.",claude-4.6-sonnet-thinking,7.16
MS-LS4-066,MS-LS4,MS-LS4-1,applied,A scientist digs in the middle of a dry desert and finds fossils of clams and coral. What does this tell us about what that area was like in the past?,"Because natural laws work the same way throughout time, clams and coral only live in ocean water, so that desert area must have been covered by a shallow sea long ago. The fossils are evidence of a very different past environment.",claude-4.6-sonnet-thinking,5.68
MS-LS4-067,MS-LS4,MS-LS4-1,applied,Paleontologists find a fossil that has feathers like a bird but teeth and a long bony tail like a reptile. How would scientists use this fossil as evidence of change in life forms over time?,"This transitional fossil shows features shared between reptiles and birds, suggesting that birds evolved from reptile ancestors over time. It provides a record of an animal that existed between two major groups, documenting how life forms changed.",claude-4.6-sonnet-thinking,8.09
MS-LS4-068,MS-LS4,MS-LS4-2,applied,"A student notices that dolphins and sharks both have a streamlined body shape and fins, but dolphins are mammals and sharks are fish. Does having a similar body shape mean they are closely related? Why or why not?","No, similar body shape alone does not mean they are closely related. Dolphins and sharks evolved similar shapes independently because they live in the same type of environment — this is called convergent evolution. Scientists look at internal bone structure and other anatomical details to determine true evolutionary relationships.",claude-4.6-sonnet-thinking,5.81
MS-LS4-069,MS-LS4,MS-LS4-2,applied,You find a fossil of an unknown animal that has the same hip bone structure as a modern bird. What would a scientist conclude about this fossil animal's relationship to modern birds?,A scientist would conclude that the fossil animal and modern birds likely share a common ancestor. The matching hip bone structure is anatomical evidence of an evolutionary relationship between the fossil species and modern birds.,claude-4.6-sonnet-thinking,8.72
MS-LS4-070,MS-LS4,MS-LS4-3,applied,"A student is looking at a chart of embryo pictures showing a chicken, a lizard, and a cat at the same early developmental stage. They all look surprisingly alike. What prediction would you make about these three animals based on this data?","You would predict that chickens, lizards, and cats are all more closely related to each other than their adult forms suggest. The similar early embryo structures indicate they share a common ancestor, which is why their early development follows the same general pattern.",claude-4.6-sonnet-thinking,8.13
MS-ESS1-088,MS-ESS1,MS-ESS1-3,conceptual,Why is it so difficult to draw the solar system accurately to scale on a piece of paper?,"The differences in both object sizes and distances are so extreme that if you drew the Sun at a reasonable size, the planets would be nearly invisible dots, and the outer planets would be far off the page. The solar system's scale spans such a huge range that no standard sheet of paper can represent it accurately.",claude-4.6-sonnet-thinking,8.47
MS-ESS1-089,MS-ESS1,MS-ESS1-3,conceptual,How does a planet's distance from the Sun affect how long it takes to complete one orbit?,"The farther a planet is from the Sun, the longer its orbital path and the weaker the Sun's gravitational pull on it, so the planet moves more slowly. Both of these factors combine to make a distant planet's year much longer than a closer planet's year.",claude-4.6-sonnet-thinking,6.31
MS-ESS1-090,MS-ESS1,MS-ESS1-3,conceptual,"Why do the gas giant planets look so small in the night sky, even though they are physically much bigger than Earth?","The gas giants are located so far away from Earth that their enormous physical size does not matter much to how large they appear to us. As distance increases greatly, angular size shrinks, making even huge planets look like tiny points of light.",claude-4.6-sonnet-thinking,8.54
MS-ESS1-091,MS-ESS1,MS-ESS1-3,conceptual,Why does a planet's distance from the Sun generally determine how hot or cold its surface is?,"The Sun's energy spreads out in all directions, so the farther a planet is from the Sun, the less solar energy it receives per unit of surface area. Less solar energy means less heating, which is why distant planets are much colder than planets close to the Sun.",claude-4.6-sonnet-thinking,8.39
MS-ESS2-085,MS-ESS2,MS-ESS2-2,recall,What is abrasion?,"Abrasion is a type of mechanical weathering in which rocks and sediment grind against each other or against other surfaces, wearing them down like sandpaper.",claude-4.6-sonnet-thinking,5.25
MS-ESS2-086,MS-ESS2,MS-ESS2-4,recall,What is the term for water that soaks into the ground rather than flowing across the surface?,Water that soaks into the ground is called groundwater (or infiltration describes the process of it entering the ground). It is stored in underground layers of rock and soil called aquifers.,claude-4.6-sonnet-thinking,7.0
MS-ESS2-087,MS-ESS2,MS-ESS2-3,applied,"A geologist finds tropical plant fossils buried in rocks in Antarctica, where it is now freezing cold. How can plate tectonics explain why those fossils are there?","Antarctica was once located in a warmer region closer to the equator, where tropical plants could grow. Over millions of years, plate motion slowly moved Antarctica to its current polar position, leaving those fossils behind as evidence of its past location.",claude-4.6-sonnet-thinking,8.03
MS-ESS3-081,MS-ESS3,MS-ESS3-1,recall,Where do most petroleum (oil) deposits form?,"Most petroleum deposits form in sedimentary basins, where organic material from ancient marine organisms was buried under layers of sediment and transformed by heat and pressure.",claude-4.6-sonnet-thinking,7.37
MS-ESS3-082,MS-ESS3,MS-ESS3-2,conceptual,Why do the same regions tend to experience major tsunamis over and over again?,"Tsunamis are usually triggered by underwater earthquakes along tectonic plate boundaries, so coastal areas near those boundaries—like the Pacific 'Ring of Fire'—face repeated tsunami risk. The same geological conditions that caused past tsunamis continue to exist in those locations.",claude-4.6-sonnet-thinking,8.41
